episode,reward
0,28.982357070523992
1,14.00768137419395
2,10.573319537884744
3,9.01157658561424
4,9.513548070561622
5,13.605225865724915
6,79.4970956178734
7,78.31687237348947
8,19.98744133168731
9,64.52839308019873
10,15.954605887019234
11,51.23695636183952
12,30.843211244793974
13,20.380958704792075
14,59.56227788184161
15,63.53130415117902
16,30.04051570578681
17,28.026750359679305
18,8.080203508000382
19,18.036168366140522
20,21.898342319477
21,44.69980473052997
22,35.40588512672251
23,86.09600230312878
24,47.75144840326248
25,35.83513450881196
26,26.513543831547274
27,23.18572145173706
28,9.029184332533495
29,79.1125818440155
30,76.90410061295911
31,16.973183720666356
32,31.4115441716754
33,14.979485211273968
34,16.6125884021116
35,18.722713520871537
36,82.61619289729191
37,65.73433262705348
38,179.91448008048192
39,29.410952818496312
40,9.008101655279965
41,48.478846900625555
42,78.89617944855016
43,31.521524924690937
44,38.42309341904317
45,11.080742891876927
46,78.1987892450683
47,25.35425096110968
48,42.349681027810036
49,73.45487750796335
50,41.91548015328779
51,26.53102370948314
52,35.8913327222455
53,21.10294949075087
54,56.79591449895757
55,52.44405736068314
56,108.203616261224
57,85.3123638859107
58,19.401448083739286
59,63.45044898740405
60,47.71235857516877
61,29.906171677478376
62,77.27066374545939
63,110.01106776214276
64,18.367963772414225
65,57.15469570600995
66,14.922938801065115
67,71.12962026798412
68,86.85675054326732
69,30.28927261220876
70,92.62334110603005
71,66.12475017178029
72,20.39426143287492
73,9.70041082559804
74,16.822438500340088
75,48.29685634331947
76,80.59215911173871
77,80.42462221870588
78,57.93902141886015
79,30.5796178094029
80,67.31537384738071
81,57.96012368086312
82,62.848027412184095
83,61.54971404963088
84,10.837612883426766
85,56.78554688417148
86,61.50231192568318
87,23.580527254735244
88,13.521087932954954
89,152.899977079305
90,134.18084654622766
91,68.87471050778224
92,120.39694335695295
93,58.26796592302363
94,37.47227872769149
95,63.013144748661
96,20.853580364962763
97,52.909268716607805
98,82.07175445609757
99,16.109886633163182
100,54.47615432587574
101,44.3889585018487
102,45.387288487140864
103,78.5982526676856
104,150.2749296211425
105,58.58965083261455
106,71.08648938670903
107,14.740591095895804
108,19.003382633560754
109,55.287407647238574
110,27.276503051771783
111,89.90211884939464
112,12.574132361769443
113,74.56982608166408
114,63.08628637545158
115,19.164021519517394
116,115.55197883729902
117,148.7678866774866
118,95.8213608140751
119,50.12540507318873
120,82.08700334461986
121,22.479659812780678
122,26.953912639858615
123,81.8728656344684
124,55.62898115308275
125,80.61445970489044
126,152.02488940420807
127,13.640072423287588
128,74.91056844980436
129,19.969479205220605
130,184.24154480256578
131,21.20370570230392
132,92.59712134126266
133,100.35457478528546
134,51.54792131728838
135,32.07196351656163
136,21.399522325740577
137,64.36465251507047
138,46.118351775541036
139,16.866439915270497
140,82.79829241373147
141,159.2438614590895
142,195.21046065544644
143,21.411710492509137
144,57.22230698689272
145,76.29995836856111
146,76.28965247209193
147,73.65093326419971
148,43.99527262308308
149,91.93035705893305
150,18.401876905666654
151,95.89814286251284
152,122.7464792397517
153,15.429437218256695
154,82.90033052355199
155,81.2224355747574
156,52.286869277270796
157,135.20434150482782
158,28.707447741641182
159,53.07485180724438
160,56.06487120245193
161,163.0789355166057
162,105.93006363839385
163,39.04703843074356
164,49.772684449151505
165,62.18353666324294
166,105.59329796728983
167,71.78350656607329
168,111.05249352855195
169,39.43893953611788
170,155.45186812668163
171,111.31123448117579
172,68.37783277936194
173,16.02446394708678
174,15.924235686074793
175,54.66925499522629
176,55.918588734724885
177,62.17501587771637
178,71.75632454603765
179,53.98735746529946
180,77.83888023949638
181,121.57056963144255
182,48.85573097502994
183,57.22923937004135
184,38.708406404347315
185,60.097766616916324
186,54.96187495679129
187,187.99580073681753
188,67.71369686863706
189,157.11943887234187
190,65.37529815088155
191,120.18279195661664
192,88.58312828339707
193,80.10611541764125
194,79.86814656407924
195,62.30367522352307
196,72.88278560119518
197,54.14296331635148
198,68.0997113065129
199,72.04268598839329
200,147.06849135695754
201,156.26869692333972
202,58.73071161422492
203,68.38303992293434
204,70.41516207522491
205,10.7536522452663
206,114.78904659563517
207,78.36037285202018
208,97.2127498007705
209,133.2715824505842
210,158.4878911001735
211,13.397382854847738
212,91.19462606830069
213,81.7043108140114
214,190.9026418707413
215,71.0932367301124
216,202.58053781216455
217,39.62051128946018
218,34.87452018227642
219,64.72173447351938
220,63.534201667146704
221,127.40931740641913
222,63.02430964868851
223,94.21037333809448
224,199.39092209543344
225,60.584964287407715
226,97.20748885852517
227,85.38343430663048
228,137.99414612488292
229,184.44585548702003
230,202.66274450340225
231,119.02636225264658
232,37.01777665581653
233,145.09734917634748
234,201.52121642367857
235,90.91035285114599
236,77.00175506029574
237,47.045631729952554
238,39.734333046169
239,121.59593431946134
240,22.57579553091156
241,64.29353816576592
242,170.36458454160825
243,79.14473923526563
244,202.3065667208374
245,83.43543470993309
246,57.74850005262835
247,102.48737578224026
248,97.59304347738892
249,25.705135565504932
250,62.87028201327949
251,162.07859115747556
252,84.30075464524806
253,80.7617967814299
254,199.5899038303715
255,71.38322159598923
256,68.80104161494813
257,131.72342578718533
258,67.7074025325493
259,9.334850601056498
260,13.258016956590088
261,76.05934959609553
262,100.49317776007341
263,177.072019942824
264,29.77863132181069
265,60.559324863928275
266,72.01311614113914
267,22.679635759627647
268,62.56107662795449
269,196.0599329476574
270,120.26586863479055
271,155.7442215985546
272,183.0639536767319
273,123.05667695005334
274,41.21972437746076
275,106.79203603293247
276,11.543268972086787
277,62.29693972426784
278,67.16620768114865
279,133.56071077902087
280,66.44358541987408
281,147.88357802380182
282,77.1031468757698
283,82.60724148879177
284,98.6025333732619
285,63.78414062175065
286,194.91994771077262
287,85.27485301698937
288,62.53037395586841
289,198.70834964474165
290,69.557781071247
291,150.35587894051716
292,204.4004874312447
293,53.68100218073221
294,104.20071685108508
295,63.7433401182393
296,130.0459976314668
297,91.31596004255637
298,20.61641553798444
299,71.85741980724221
300,80.5808646389432
301,170.32931383421237
302,130.07297751862632
303,62.86457070639761
304,88.83111498396903
305,53.43298188204841
306,199.96454073724252
307,60.519774113516476
308,175.31406396106493
309,127.4800788074109
310,124.07015659116834
311,77.34208105196974
312,181.04132108626453
313,80.68160352298615
314,111.26612734719086
315,176.61940921709694
316,115.39996832196198
317,54.057630718409705
318,68.14239724667378
319,87.07579155423434
320,95.10405758453531
321,56.51615242215059
322,194.589661715583
323,120.3280503680575
324,60.77372141542583
325,153.23907076306193
326,78.01342817888971
327,49.390491264958314
328,96.41911757535608
329,24.29618886286523
330,62.55654114383708
331,113.17491954395473
332,88.56399763549703
333,154.85788728585425
334,154.50696399279786
335,67.54275355651767
336,75.06798171139819
337,96.6508779017362
338,58.05046614568819
339,42.36872268852739
340,57.707714756248265
341,16.314524747490474
342,59.31737256811645
343,179.42820797764497
344,71.37536566629946
345,61.813870231736125
346,84.57747769078038
347,61.845217293161845
348,91.93325812055294
349,14.55597921607038
350,53.70466886531039
351,119.11654312052613
352,137.8050708475918
353,110.20160966890276
354,151.22029042483422
355,12.871177622442069
356,162.18183031877
357,69.15614842351256
358,185.19079379539934
359,79.01835290464709
360,154.95368502978417
361,88.40308145719047
362,54.097385038229284
363,60.1293596391989
364,118.59465579773286
365,198.53849343819374
366,18.14134597048689
367,152.18905259067247
368,80.31192506437003
369,136.65501465293903
370,28.584333003747346
371,94.33098348258338
372,207.71524533945444
373,163.91861851609184
374,107.65838337070244
375,113.15587853997667
376,75.99460507598842
377,172.36432178971955
378,137.79126065671252
379,49.638980638578836
380,96.88780940862848
381,83.21251422112877
382,109.80997061222672
383,107.1213065754611
384,152.32543793391426
385,151.8418636271045
386,79.54270504496732
387,206.29223305090233
388,44.87699053047326
389,211.70462152772632
390,61.68540096998959
391,104.24334692405795
392,186.63336130445344
393,98.44018527653171
394,195.48390733561996
395,93.49047629324994
396,220.69495881821751
397,79.24685299504942
398,92.40359288781315
399,119.3543240903265
400,118.18443562420909
401,50.02452825341763
402,141.14693782817125
403,60.1427510752048
404,92.85853500220502
405,140.09640114916093
406,72.23641197232558
407,60.39846232133097
408,73.98671467159758
409,89.27110634473338
410,159.34699590447374
411,151.63166613147584
412,197.92949617516416
413,71.162874304252
414,103.00529739668774
415,202.9462374802268
416,76.21333525394769
417,169.2400580467301
418,94.90082792693669
419,49.694173169408096
420,146.3562339598162
421,65.51461574670913
422,99.63631105653461
423,107.86806025888654
424,184.46751387104635
425,126.61764893675945
426,91.38411612540784
427,117.55244415351484
428,56.4265872743695
429,186.64488728239053
430,109.17330813370327
431,60.75036577523911
432,112.83396271787367
433,130.06379677411462
434,102.92908011055574
435,97.2016908774495
436,188.84893321773245
437,136.3161841434259
438,177.74561676571557
439,67.59293969712986
440,152.22925128500256
441,76.62103831270373
442,151.30477402690565
443,73.61276058316398
444,110.40171273467064
445,72.159099316961
446,58.298249896622515
447,81.73942301631313
448,202.1229526734122
449,117.05592443791919
450,60.90618467225319
451,83.5596300802626
