episode,reward
0,12.930314495638394
1,16.93091150476071
2,10.005686611863482
3,8.634742747019121
4,11.927533584736945
5,7.545140000176863
6,6.099079287894625
7,4.713565044570274
8,10.960381786641731
9,8.50571777511711
10,22.67945465142639
11,12.33595719973134
12,5.183570738593003
13,6.735061623081877
14,6.805012516654462
15,9.915330782576222
16,17.390605728436665
17,6.3981535780057825
18,9.366108954920186
19,16.117292996417685
20,8.212617336375096
21,10.905735576777047
22,25.752207474254593
23,18.211187813777585
24,18.99856177676116
25,12.830399337403962
26,13.55188200707037
27,139.01463468362581
28,75.75156926028282
29,57.28987137039017
30,134.3425470737501
31,113.37961341703163
32,86.48106568553403
33,80.64406838280394
34,94.37080039721175
35,63.916360079668934
36,57.36795937853814
37,98.24806920892622
38,100.82938636188639
39,101.88484114313792
40,53.71775394947584
41,98.73312516559237
42,52.9559036106819
43,69.44363835974625
44,100.17476894573409
45,52.14502493968308
46,74.03702917859654
47,64.62095454267605
48,69.06933385210267
49,184.7808856121042
50,54.76155718579982
51,47.41377983573022
52,144.83685796308782
53,74.52677823906971
54,158.41042664626718
55,150.46788676204554
56,57.915128316124935
57,165.585555637142
58,59.417597299443365
59,180.93129109450516
60,178.06679586055768
61,162.23306009955326
62,166.74471636317207
63,150.63304980752238
64,175.4932408163037
65,165.77011921985957
66,162.95647452734627
67,197.55428475912083
68,367.5047635657942
69,316.23973493307557
70,303.27841215535204
71,318.8316567994478
72,302.68513894023334
73,303.1009436257345
74,331.9976191669902
75,274.36075618264715
76,306.8229946317816
77,231.50133574184213
78,231.35006252818354
79,285.89032716378324
80,336.2431466568154
81,341.1738964736012
82,114.36028511764688
83,355.72972625221877
84,322.387444751258
85,330.3617012480498
86,309.54099022380365
87,349.9803102427557
88,342.7657869842745
89,335.4896008141779
90,272.94700727670454
91,336.1330926284196
92,315.61475090819636
93,340.7664014602946
94,259.87736665144905
95,293.0375161713919
96,347.1362636631747
97,317.22179416123885
98,243.55248280580548
99,301.4887904923211
100,326.0644267562146
101,331.8816244807672
102,293.01487720675743
103,308.10010567951156
104,304.97028208728756
105,329.2478256908085
106,365.42992950388964
107,330.79209452754236
108,24.825439325753173
109,29.599892128001
110,336.20041113238835
111,365.51748682190566
112,336.9549447379255
113,340.5238849799796
114,268.33913921027147
115,278.38176990843573
116,401.81504797176257
117,454.3352415201744
118,422.2991635324249
119,519.1966358923916
120,416.01009510341913
121,614.1674023202283
122,350.0515123280208
123,538.0284119914809
