episode,reward
0,17.370005635598318
1,11.953716152823874
2,11.372022363281028
3,12.625250065131176
4,11.858386902091889
5,14.069708159457145
6,5.856840462455614
7,4.338065573114939
8,17.076506129565622
9,5.545890607053774
10,6.134847612447926
11,8.721161843641443
12,7.514778614014332
13,11.852479878075222
14,8.599673035995163
15,28.28405264770799
16,13.633303373330428
17,14.476325012727724
18,11.014896052754702
19,15.943367857327456
20,9.666550340046738
21,14.180117824380098
22,69.91596077783069
23,101.8023052257206
24,49.839776711228446
25,12.97657599458867
26,72.0724605542717
27,52.85029532841769
28,46.310626352224084
29,60.73410853397506
30,48.23489354621663
31,66.45119116218451
32,47.172649509091585
33,47.98540826165461
34,48.52827900332191
35,59.486278497975825
36,47.42975009154388
37,58.6598568491953
38,50.808010110446716
39,62.74399665994246
40,140.03437821880195
41,110.18937178211891
42,89.80903729933029
43,166.069278200237
44,170.51949116606932
45,185.86472068061497
46,157.84638835070587
47,195.47051695811456
48,153.7971969022609
49,182.23868272018302
50,183.88031285594272
51,191.1943304445079
52,189.1215069685749
53,202.19420652401416
54,225.97303480912723
55,191.0086319524108
56,119.57573199214399
57,230.7161590274881
58,215.46380521753545
59,231.80028551988417
60,41.64743028775586
61,217.5950420889098
62,185.90249021911922
63,232.00454812322383
64,229.41537791350524
65,243.21501451477988
66,251.7171909444681
67,266.5792090332366
68,264.542280126654
69,154.08307431359665
70,197.46058839835777
71,204.0402813464213
72,274.7974010559348
73,229.79210636117477
74,188.3694527693341
75,265.7948332149947
76,252.71936302486475
77,221.82378656889713
78,228.6915993138279
79,211.6454805337095
80,216.91155282961589
81,256.39941901003345
82,238.37026863956555
83,214.79801649201758
84,224.19695528269173
85,238.5625728020435
86,237.86555940301028
87,202.9837127213134
88,260.76224690588015
89,234.51931124530117
90,246.3257889910725
91,245.7907535615756
92,246.48322549375237
93,245.73682422277736
94,213.587448669509
95,175.30610058219546
96,225.34914505225998
97,275.6422109302647
98,263.40347354882573
99,253.12738460266345
100,228.30574365269374
101,271.6885253007346
102,281.7923534085742
103,272.73512864789126
104,243.74745171044123
105,267.74314060715784
106,256.5479945655117
107,239.4426993208165
108,216.36114029971668
109,245.23962376195507
110,258.27163868624524
111,244.3484737155173
112,259.1922357466422
113,237.81994326497326
114,208.86456674156327
115,231.08830742384546
116,253.33394200255526
117,208.90193369561968
118,215.44370601156422
119,155.30407846747943
120,216.07023291455585
121,220.88527061634974
122,240.90671500102516
123,210.25166716568245
124,216.08883226178227
125,253.3778911704553
126,206.00570900476464
127,247.92759852144127
128,220.0745196198848
129,215.84752746245422
130,214.45382210188782
131,219.8512547071449
132,210.08113868646285
133,215.15156187352056
134,224.93825962213924
135,232.90571426389417
136,216.32235208066388
137,243.1546475718771
138,239.0320449911206
139,193.62646920524773
140,204.018309515257
141,198.21771254063842
142,221.48085315896182
143,258.5642486283975
144,220.06864335252143
145,226.7942764244515
146,229.86257880739402
147,252.0926144071443
148,218.82766695402788
149,247.65074486626136
150,201.5249564499278
151,234.12766632689352
152,242.66573764789948
153,252.58361950031417
154,242.98136244932007
155,217.11258227962747
156,298.22168537370277
157,245.2664689008805
158,262.6001791648055
159,245.0835279056447
160,236.34481280862403
161,188.41041099925033
162,248.3229581780274
163,237.6150206005042
164,265.7449149195665
165,259.684426352751
166,236.4392459143938
167,257.31128207707343
168,243.18320256837683
169,258.8069991285592
170,254.68989415909527
171,260.384432477595
172,269.3686767595519
173,257.3346958770623
174,262.37591648927184
175,238.75509131656148
176,258.3034665454697
177,273.2444335299664
178,271.07507912828356
179,275.41304267516745
180,266.4582294662608
181,250.70283921696802
182,225.50681769230223
183,254.7973456449902
184,239.770362176236
185,266.3011165687554
186,281.5964358203694
187,266.66503671493024
188,233.04723824649466
189,226.80922233558863
190,267.00894024852005
191,243.77687141370538
192,196.59836343907915
193,270.751089164393
194,270.4271813776658
195,288.27955753915467
196,254.4935711206947
197,265.2717611402536
198,182.31886226030014
199,268.2382419751404
200,274.4772007198651
201,268.3413673995921
202,262.57990749165486
203,256.06335556180034
204,278.36227279702825
205,163.54785160660464
206,165.35525717761053
207,167.62889702840818
208,254.1667380086856
209,214.52009843129053
210,218.19959258930922
211,284.40298503780394
212,300.67907207277057
213,301.9518927594221
214,250.89755243378207
215,304.5786335829795
216,287.567259513651
217,296.18296487594444
218,279.76693371766925
219,296.74157773305876
220,289.0513345148371
221,309.72630923473616
222,294.9464712967131
223,296.9474462299077
224,290.91515590374655
225,298.6481798360347
226,281.00162402475746
227,298.2135931178399
228,289.1998601656084
229,287.51289164127223
230,292.7989765787272
231,286.17810572443676
232,293.89831452122917
233,290.4774383455021
234,283.29945196006753
235,278.59571088456244
236,281.6593101378029
237,289.74360628038045
238,282.8185972284226
239,283.60133849410045
240,289.45282513984415
241,287.88955435103634
242,294.1229064023331
243,302.8396021685789
244,280.0811775456235
245,301.55064061853136
246,289.6896338401089
247,260.21195385707347
248,295.30398558514156
249,277.48719143269983
250,292.76284028601896
251,263.7036228093944
252,290.52521955414545
253,284.6403122267821
254,288.20075666672267
255,285.4804849335438
256,281.27620564634185
257,286.26325159795545
258,299.37926287557735
259,276.86247716631664
260,287.55522323626406
261,290.3153705344698
262,260.24219645725344
263,290.75942230271534
264,289.2739677669377
265,290.03154646647454
266,295.28122535877617
267,294.52605103477
268,274.61751787941427
269,281.2700299248952
270,313.09669820172013
271,257.39097456084886
272,295.5724804745052
273,281.683721966297
274,293.3008574530704
275,285.4960013509009
276,298.4546117063284
277,287.8475322194834
278,300.3794280877985
279,299.73406856699256
280,301.4247834355142
281,310.4419478170534
282,299.7246454506854
283,289.3565502631848
284,318.69931039924785
285,285.2379831059038
286,310.6831783056729
287,315.7627428515218
288,299.99787492804404
289,323.4817533457306
290,321.26348748690634
291,285.3104696095332
292,308.07655964065714
293,307.64091172930176
294,286.3017117755025
295,303.82666516946125
296,301.683390070921
297,300.93609760153254
298,280.52227665940717
299,310.16030103385714
300,300.3342497243552
301,318.60088732361936
302,312.50865093391957
303,302.79251581181336
304,288.68120283639206
305,296.4044480159368
306,319.37762090650403
307,281.65442483881463
308,90.33622230654946
309,313.68282013746335
310,302.14278602124904
311,288.37967353470924
312,289.97466281281055
313,298.5324446117038
314,295.9620081473142
315,290.29130371528066
316,296.8038893109636
317,316.39493072969594
318,282.6130753962465
319,278.3073247987099
320,302.276687946049
321,83.10899391233762
322,288.49014571951056
323,271.05723303504294
324,303.02237478513325
325,291.30709002214405
326,75.12121181196662
327,82.44787869818435
328,74.95018208546466
329,74.40908116522866
330,78.7085216401037
331,291.18731528850867
332,74.17568207637565
333,75.55989775529615
334,69.2245042056265
335,83.46182359990286
336,72.50289334491727
337,78.1754520462874
338,83.03170017354049
339,288.0545508553653
340,295.915836829605
