episode,reward
436,289.27000749683776
437,295.34362207536753
438,313.22914223475806
439,347.6178639267264
440,217.7272503933085
441,264.021368055185
442,286.40323140468826
443,232.76744422064618
444,339.78871715524525
445,236.5538841668722
446,295.62945858294427
447,217.2278108001376
448,201.2126055618076
449,297.83829378915016
450,194.8507360556255
451,245.07340386369953
452,305.90517870006124
453,299.6365669058667
454,189.97299420024726
455,290.7971340940972
456,197.59638878645066
457,304.95451283795256
458,302.34320908646555
459,193.11686972489917
460,268.9194048437298
461,180.88631895056622
462,192.90719553640275
463,207.2641194291334
464,322.0601666539989
465,269.9074992495028
466,193.1111157848524
467,186.8586749246478
468,192.28657357934762
469,337.2085057957956
470,191.00660300426463
471,187.03684940921158
472,459.97009782620665
473,361.7447880272681
474,325.29667542260324
475,318.6625115787649
476,337.8283174357034
477,341.6734037926475
478,253.91528988430667
479,334.7506157626692
480,314.39513377249534
481,689.5692653254238
482,357.26846433360305
483,414.1402604505224
484,470.2685065212482
485,322.76312929776407
486,483.86663948089307
487,563.3372561083314
488,305.80411111287725
489,594.9876069647324
490,435.0317637089025
491,397.2147280765048
492,493.7121448740808
493,469.4993747537321
494,533.8451532800003
495,483.9138693321176
496,556.6913229744038
497,539.4610498803554
498,431.40543154092927
499,430.9133346597553
500,534.5863457390213
501,520.3053319054646
502,492.9969521844631
503,487.72240635901534
504,574.1588623350834
505,615.8529773992132
506,314.7052753425779
507,490.192045076353
508,561.0490193808946
509,389.15067590040115
510,511.8562863340875
511,382.51705153447784
512,632.3679660514757
513,758.3303698332423
514,564.6160966082984
515,511.15773924630605
516,606.2563910298852
517,795.6316098521648
518,579.0326919612395
519,465.2708713316644
520,502.0086445766982
521,463.02273191940117
522,503.42350749531386
523,511.3853190871403
524,451.6743551730285
525,503.4390989795219
526,561.5005807254597
527,552.0994137525834
528,578.9172602183396
529,327.8455429770131
530,460.30778456931984
531,383.0968083903785
532,540.4072784959559
533,485.73943718886306
534,516.6806476919653
535,489.20453670760276
536,495.12088037682435
537,433.19744603755936
538,527.6680149757651
539,506.46529916591334
540,383.97392511109257
541,365.6410615413723
542,386.3218522904891
543,366.784823966339
544,373.5261409736552
545,448.21329324802963
546,477.5949335995609
547,369.5789233540709
548,470.33028415355955
549,462.6573946669931
550,438.35450371315767
551,377.69447893451354
552,368.5446042058368
553,370.5280642291403
554,463.2534511707924
555,499.5756882252018
556,374.6486664124115
557,413.4792868903868
558,763.058992587359
559,389.2743394666837
560,370.89061807970023
561,311.87237824641346
562,375.5592354301186
563,494.47177648700523
564,372.95488856772874
565,364.6233951302471
566,392.1732668504213
567,386.149316083357
568,496.9273708012017
569,630.070344015956
570,485.3070260415475
571,476.7183089832639
572,494.7410299749848
573,486.7276418400211
574,548.3813818648182
575,594.6953467388686
576,505.93614771506
577,584.6225765521247
578,718.3512397307078
579,637.7063163499402
580,511.1148336695357
581,529.9352119556977
582,561.3104087642466
583,542.4079353933361
584,609.6443244671749
585,495.843896243252
586,511.20873674345466
587,579.0899843810338
588,871.4844167022011
589,558.8258823111059
590,675.4550285451954
591,497.53980706227765
592,655.355064942807
593,614.5853584003881
594,544.8793948995869
595,906.585154793681
596,563.951829668371
597,520.62892789517
598,520.5427892070679
599,729.095063772371
600,781.4173949524557
601,890.6388842767436
602,736.6201290376123
603,673.0039187998163
604,659.6911655480799
605,541.4664783632079
606,599.8305055440482
607,763.6537475927267
608,2815.683974155582
609,2698.7443711266083
610,838.6694799418668
611,597.8906217660616
612,2852.571952775819
613,2150.9773034033133
614,1998.149576115828
615,840.1289668926835
616,615.4050469427594
617,2973.917505536229
618,845.7825522546784
619,2557.403732307126
620,2102.733429111799
621,1057.0417986125367
622,1889.9989019602294
623,1037.7683303844515
624,838.108476655755
625,2960.665761596441
626,1617.6250693036382
627,2434.899144364573
628,2849.44143122821
629,1953.5848349829741
630,1230.8208848470374
631,2993.090601382782
632,2933.01492448976
633,1140.0344502628777
634,2024.824997447855
635,2150.984656041395
636,998.6789854616048
637,2213.7157751358127
638,2421.209661503511
639,2338.949409855489
640,1984.9617750879418
641,1107.4463417386291
642,1067.4875248486194
643,1933.3098363745546
644,1309.0194969922977
645,1991.3371748122097
646,913.8908556957756
647,3019.4403840473005
648,2696.432964824892
649,2173.0007008564658
650,2991.8117678695994
651,2024.554654308754
652,2886.1284354121326
653,2960.444556527083
654,2998.970966897046
655,3010.114072404447
656,2130.7735433451594
657,2901.4443808407145
658,1056.291194128464
659,1752.1750415693261
660,2909.5573688725426
661,2871.904722784555
662,1437.4932889217828
663,1607.1669108695028
664,2962.107266606275
665,2937.325799828186
666,2409.7189108332113
667,2104.814040601826
668,2939.943325351312
669,304.71027001390013
670,2982.4122917975856
671,2971.7240387947845
672,2892.7528722577867
673,2063.367421732846
674,2949.4587086359434
675,2931.603383254608
676,2580.9888234378473
677,2734.5456697015866
678,805.1382303314947
679,2953.5808737930483
680,2968.229858554924
681,683.7235652774658
682,1777.6261721909568
683,3009.2515707615903
684,908.658694698639
685,3004.6063531889013
686,787.2817931423274
687,964.7797580405319
688,1001.3020035353621
689,865.8766912887237
690,2937.602576389583
691,3001.923536028572
692,3022.52762902171
693,2949.244383153303
694,2980.6910109548285
695,958.0881926528481
696,2972.2176424341123
697,969.4709124206523
698,1682.9043602430052
699,2953.489336909497
700,1270.6054585935688
701,1704.9301150951449
702,1006.0066220615557
703,2244.3103139576706
704,3062.3000113455287
705,3066.186569731998
706,780.6908046140255
707,2931.812475996778
708,1676.8884639224013
709,782.4627659887575
710,1511.0537811106014
711,1143.5398526312106
712,804.3507958763869
713,1091.601901318172
714,2032.2567255333158
715,2526.1299266222773
716,3042.8006110382375
717,2984.115676777337
718,3008.6374476560695
719,1526.5229497828072
720,2662.9000453285234
721,1361.4141308365147
722,1596.345597292273
723,1497.9915832349761
724,1145.7017715266531
725,2271.7952537806286
726,874.3819469945976
727,3186.3812214939585
728,3051.7271061412184
729,967.7488607350849
730,2225.5256255003405
731,2085.5168443355547
732,1594.9259525288298
733,1204.0616046594994
734,1361.9817636084642
735,1437.6776789413805
736,1905.068611821023
737,3023.1258678312342
738,1150.4357729500462
739,2274.4697061367992
740,983.3130848192105
741,2818.0308493579687
742,1616.6443757490504
743,1381.746789149806
744,884.3476963148752
745,2192.7472172273824
746,1318.3402702529534
747,1073.2317761778977
748,2035.6819161525912
749,907.4093113927926
750,784.6055971651024
751,1016.6307642716266
752,1478.6628969199724
753,1509.6354394186935
754,1227.2000024227646
755,868.8130696709659
756,3040.5253828333825
757,1922.2935614187318
758,1838.3616943188
759,3021.6295031608097
760,2996.72950410304
761,2753.505547101498
762,2220.884722389913
763,2987.551416338734
764,1666.8593796994257
765,3013.209250905215
766,1537.7940369162466
767,3058.4499385847994
768,1263.0155762754573
769,2884.9310567142097
770,2300.4164592765296
771,1140.0636062228007
772,1726.6249346500035
773,2273.7137139528127
774,3027.97937168054
775,967.4265576259985
776,2018.282480344851
777,1329.9278967427047
778,3109.5606616896766
779,2912.9080728550316
780,2414.590591471467
781,892.0811326856133
782,1553.8913401461627
783,1008.8484823397242
784,1771.0898612587132
785,2236.722325571835
786,1177.139298602613
787,1136.981492808398
788,1147.1070178480245
789,1112.7027024174645
790,1886.1149136042218
791,1354.425595340039
792,1152.5831047825047
793,2750.683173769688
794,1512.499315564799
795,1519.0257302701684
796,1278.4530714676669
797,3015.059382725079
798,1613.078628583455
799,1148.3731550458883
800,1876.3668838508008
801,1224.3006875460812
802,1679.8986997936315
803,1169.0192543167336
804,1570.1361306460594
805,772.4228601991701
806,1414.4383972775533
807,2582.0360207313365
808,1627.590991680333
809,1662.1421217471416
810,3077.226685848247
811,2984.150770482674
812,1219.2735815318028
813,953.9652210792491
814,1404.282174464832
815,856.843619212209
816,1247.5887439948115
817,2048.6466564356133
818,1228.6775827218487
819,1833.1582393021063
820,3061.391743193478
821,891.76306180767
822,1368.5282002634706
823,2825.35647011786
824,1281.3749841325705
825,3138.069904272932
826,1833.5026152956195
827,1806.846269890383
828,1773.6549011529312
829,1380.0786478378784
830,3014.8647058680376
831,990.8238470609376
832,1666.3859378080829
833,1374.2696865335377
834,1730.9172948004796
835,2190.076382079853
836,1978.1223803279745
837,3067.5474548204365
838,2440.4969611242095
839,1361.4953270420253
840,1345.564295793468
841,1386.0553734287387
842,3063.00141632741
843,3028.7447710449374
844,2480.3514443348818
845,1614.628728502948
846,2598.142380262815
847,1093.4983458384677
848,1581.6263772480727
849,2663.7909092432533
850,1368.6585858735064
851,3031.5001527871964
852,2297.4817591042492
853,3122.270941602366
854,1317.878806144563
855,1588.0141460395948
856,1785.6002475526082
857,2542.492820215839
858,1256.4662880431401
859,2589.900089719967
860,2335.7432986513
861,3254.609772641969
862,3103.143561291324
863,3065.3100787154594
864,3055.37742712442
865,3116.5046338834895
866,2288.7182498324437
867,1526.790782061171
868,3156.3290193732328
869,3065.897147464225
870,2311.2115537644167
871,2383.172605395497
872,3094.861157650105
873,2531.961086737058
874,3118.3547052123504
875,3072.8432931246116
876,1917.8417114751976
877,897.7565704307184
878,3120.2824843984
879,65.20381026415501
880,3069.806180808115
881,2259.0280095130825
882,3086.874459733844
883,2374.082620312453
884,3004.8021488345507
885,3056.299128882811
886,1952.5673198335564
887,1589.350724048125
888,1555.3897862347178
889,1643.2186190382247
890,1661.1634284089641
891,1252.0523355585897
892,838.9700494309161
893,3205.149581592561
894,1201.722130245697
895,1558.2417495376894
896,1839.9120696602686
897,2399.913454249559
898,1473.3329592683951
899,1864.4969654095237
900,1249.6141520470035
901,1268.080228435415
902,1333.3763070740206
903,2998.852494617382
904,1085.1743909718514
905,3229.3979584784156
906,1303.9084936992099
907,2488.9568455295994
908,1172.4324571224658
909,2479.461090762713
910,2078.9628535478205
911,1070.9114413539362
912,2072.392872232616
913,2574.6848267493624
914,1565.904323486477
915,1366.0115471053816
916,1277.8533851103073
917,1390.441507482903
918,1203.2690900741989
919,2058.613380798808
920,3139.5409251277338
921,1695.331638540707
922,2760.332715348638
923,2720.90884653835
924,3206.187163505353
925,3177.4279525933407
926,3130.497226905381
927,3102.949478737065
928,3127.9525241917036
929,3237.3811166813875
930,2531.178421775702
931,3198.875186630331
932,2027.6828859687912
933,3120.831329925586
934,2584.2047684695335
935,1865.0205104289848
936,3262.69525502281
937,3105.7927354083267
938,3055.798315609135
939,3069.3564317601963
940,3265.919499426031
941,3128.682303734314
942,3209.111567760671
943,3084.1001949590536
944,2121.104670534429
945,2377.345278517096
946,3129.032903359546
947,2692.5980001336993
948,2815.385551961763
949,3145.3228848617596
950,3139.242844164508
951,3136.1587426727533
952,2588.2222941859536
953,3179.613518508258
954,3197.6542889563434
955,3178.7755319621992
956,3255.473357046475
957,3167.530043167415
958,3149.514750595413
959,3161.7332877633385
960,3283.10092351886
961,1701.9506352406436
962,3208.6392872603665
963,3248.7969608257245
964,1930.399827725201
965,1391.3083978284549
966,3161.264902446821
967,1361.5960720452993
968,1032.5878622029868
969,1926.9302097594352
970,3188.101878218978
971,2736.7095503368973
972,3134.1214139657027
973,3143.1241380365827
974,3192.9403247150685
975,3162.62153809396
976,3149.7835807439333
977,1169.4498206604032
978,3214.2341756716437
979,3199.2064325026768
980,3186.4075373658766
981,2163.8898820054605
982,3180.1566807255704
983,1667.916075953419
984,1161.923284674682
985,2066.3202869288048
986,2669.108176377587
987,3189.4995919414546
988,1650.2785139245027
989,3141.1270687960705
990,1448.3653918510097
991,3193.6211919340303
992,1119.4759199928317
993,3153.186162591557
994,3201.347178866252
995,2477.8002264953757
996,3184.815867839939
997,2771.425808196041
998,3221.296752313388
999,3327.341088233328
1000,3204.4870722676505
1001,1309.5463176003973
1002,1713.8690198088339
1003,3164.4878395361075
1004,3175.117711702579
1005,3261.258691641584
1006,3212.8937972666067
1007,3227.7917768726816
1008,3206.8428066995834
1009,2886.5402009497097
1010,3172.538057091873
1011,3208.99108304448
1012,3267.2370244732615
1013,1252.9251892322661
1014,3254.6598395222272
1015,2306.938727559598
1016,1286.3923066610375
1017,3186.214760383938
1018,3202.459563235091
1019,1217.8323694132725
1020,2221.3118718480437
1021,3258.962633062767
1022,1184.8214255911055
1023,3276.5370040448665
1024,3215.73603820082
1025,3035.793916317906
1026,3230.71097170592
1027,3262.320622830629
1028,3236.1727463341404
1029,3233.970091217165
1030,2964.659779758926
1031,3222.9516893243726
1032,2686.2826608622563
1033,1753.1171958121513
1034,1679.1244581603592
1035,3247.662278650908
1036,3178.0189319084657
1037,1665.4004161117546
1038,3233.1380326427393
1039,2704.57348459198
1040,3214.3325565423124
1041,1403.3156217325297
1042,1342.1119822775522
1043,3257.439634755019
1044,3259.243312717891
1045,1636.2567219538296
1046,3214.2702062618146
1047,3274.4051745113447
1048,3218.5423497087454
1049,3235.565099175692
1050,1444.1156312607814
1051,3238.675680232273
1052,3208.2943320565632
1053,3208.068327991381
1054,3193.3959376260595
1055,3228.3626796805293
1056,3231.9952049432377
1057,1399.0753761846327
1058,3224.702441223509
1059,3267.1346065092725
1060,3255.5625959014774
1061,3332.850555187199
1062,3292.4584267691603
1063,3291.999780521702
1064,3271.2528806418272
1065,3295.453317174502
1066,1413.6915629628065
1067,1130.2131100507893
1068,2037.1825163853412
1069,3242.883531564802
1070,3305.935319656892
1071,3308.178884137658
1072,3273.0658672819636
1073,3298.101275388562
1074,3309.70502967613
1075,3264.7447115542736
1076,3290.364922447079
1077,1392.1744957553844
1078,3253.5269225364
1079,3307.9303925407394
1080,3305.4705776055903
1081,2271.1553135319887
1082,3242.214777857846
1083,1208.2126089254466
1084,3322.0883647052556
1085,1791.8298447884517
1086,3262.5152390527614
1087,3298.9847027113824
1088,1073.8908258784693
1089,3320.307982596722
1090,3223.434426638769
1091,3240.6923249980796
1092,3260.3307316391183
1093,2638.2910035202813
1094,988.2375555099457
1095,1347.6472125515127
1096,3284.458154447642
1097,3269.068366830546
1098,2408.8239540818845
1099,1156.3240096694115
1100,3270.4308854394126
1101,3313.2711362523632
1102,3284.884876352797
1103,1720.675108216293
1104,3303.0374056101905
1105,3314.6062074605284
1106,1208.1810028125385
1107,1170.8966438712819
1108,3271.693950583772
1109,3027.419713428759
1110,3235.2629920922377
1111,1725.629191111401
1112,1921.1670646725017
1113,1441.8070103875946
1114,1979.1925383141172
1115,1175.2300386199536
1116,1462.1557806690025
1117,2599.223681754179
1118,1442.1912671091727
1119,1932.0610956244568
1120,3289.8450273198996
1121,3298.762023570674
1122,1628.225316433379
1123,1010.6953077498279
1124,3325.509630042479
1125,1219.4619153009412
1126,3296.7369946873914
1127,3351.9901162795873
1128,3298.027952091738
1129,2265.1368484322634
1130,1637.9468052597285
1131,1357.7660894691658
1132,1362.2378084143234
1133,968.9577448152797
1134,3297.2698403643226
1135,1143.0445399470902
1136,2573.8787134495847
1137,1162.059064785285
1138,3320.542295212659
1139,1889.8732119179945
1140,2248.760924388654
1141,1945.9952338297678
1142,3304.8203943806666
1143,1605.0934989958944
1144,3283.5826163420325
1145,1340.400804243774
1146,3305.4769257572616
1147,1939.3078326791212
1148,2252.0784745106776
1149,3414.4701644408287
1150,2016.0667165914492
1151,2337.724624287077
1152,3281.55840345403
1153,1152.9077018368582
1154,3289.0543778869246
1155,3319.5089775355145
1156,3324.4606243406065
1157,1210.663038157715
1158,2401.808832277382
1159,3310.0462722871775
1160,3334.8165759151793
1161,1965.3318708869615
1162,1958.2525142152886
1163,1323.2863282889327
1164,2956.7792123741665
1165,2543.541131286712
1166,2080.9936342349106
1167,1213.4050096859667
1168,3287.509846490983
1169,1585.8981832487468
1170,2358.1119850154305
1171,1770.4972959730635
1172,1374.9652144645836
1173,1240.253138841375
1174,2619.448015397398
1175,1577.794107442631
1176,3316.8339580328784
1177,2478.3358632911445
1178,3056.3652364977484
1179,1190.0549418078992
1180,1770.0393204465606
1181,1457.3064037262402
1182,3311.022039519856
1183,3371.4371797172644
1184,2554.1714236026082
1185,1924.1905318173283
1186,1016.4558360706367
1187,1159.986662768355
1188,957.532479959635
1189,2490.2285862177587
1190,3383.296655542831
1191,3329.6737297660147
1192,3441.432193829026
1193,2814.041382168238
1194,1292.815766585303
1195,2092.0355625272705
1196,1289.8431081085064
1197,2814.663747198179
1198,1272.9641158993156
1199,1237.057636521798
1200,1144.91189026521
1201,1540.9744655193392
1202,3387.2760196901045
1203,1444.6563784721632
1204,3063.4231730104134
1205,3015.360600896204
1206,3188.266543271195
1207,1725.9005526534572
1208,1075.7626528441979
1209,1203.7492587892757
1210,1246.4575364787313
1211,3370.0037921929315
1212,2033.1969902320552
1213,3178.7603318484266
1214,1549.4082500179086
1215,1543.9316112178824
1216,1057.2468400500006
1217,1489.146103014564
1218,2262.868360370778
1219,1451.309181453193
1220,3433.919344804051
1221,2410.430526486791
1222,3314.459475245401
1223,3309.7396256246075
1224,2257.5990706966863
1225,1698.2726379889314
1226,3386.692668706426
1227,1348.341712843722
1228,1395.5327752196615
1229,2598.5476851861745
1230,2355.011487137018
1231,3366.7587159653253
1232,1155.0504785315331
1233,1393.7940312590947
1234,1081.4627832181375
1235,1241.4012753329596
1236,909.4098669389435
1237,2042.782414315066
1238,3370.123312681791
1239,3362.376612252332
1240,1248.279064402331
1241,3045.357806687162
1242,3335.490831218945
1243,1435.4855116204512
1244,3374.9018362597776
1245,3445.045151262331
1246,3311.958705784972
1247,2051.658244796445
1248,1770.2774399941875
1249,3371.0970049277926
1250,1232.4952540148438
1251,3456.2336754020316
1252,1569.7951030484262
1253,2220.9849048487777
1254,2292.3702125894456
1255,2077.498004781088
1256,1340.9588367412518
1257,3371.675020951366
1258,1258.622510628113
1259,1730.2534018108806
1260,3337.8943334326345
1261,3356.986886305838
1262,2609.8562725136053
1263,3176.7692377693616
1264,3341.079690050082
1265,2613.2445714356377
1266,3356.648957182309
1267,3409.4311420759827
1268,2433.2446823812725
1269,1259.6478555885885
1270,3365.278358664921
1271,3389.898602916684
1272,3386.7386310308852
1273,3319.7846323111035
1274,1339.1610564507266
1275,1191.4052467037345
1276,3335.913705095609
1277,3358.9766279647883
1278,2311.964470529948
1279,3350.518134047349
1280,1933.0659490311555
1281,1806.7104151479261
1282,3351.7574289443864
1283,1578.1970114868943
1284,3348.9179266779092
1285,3403.1437043038227
1286,1634.7714912335061
1287,3343.226117513951
1288,1527.0232259748543
1289,3344.2570451279284
1290,3334.036034972714
1291,3313.2175009222847
1292,3384.522807319075
1293,1806.5398093725612
1294,1477.8815032531502
1295,3439.1003791062367
1296,3178.7038826164912
1297,1461.1527615966186
1298,3359.096106366225
1299,1136.659115467656
1300,1906.78224439964
1301,3353.878000908535
1302,3307.9584897280906
1303,1508.3353839334782
1304,2558.5141186397645
1305,2150.2059075059988
1306,3369.094438039611
1307,3369.1177123917487
1308,3354.9112103522048
1309,3350.9845903994596
1310,3351.027109860578
1311,3354.573702633814
1312,3352.889071829511
1313,1286.3983042988166
1314,3348.4812065275273
1315,3343.5675124521695
1316,3350.279156104784
1317,1553.373143103307
1318,3324.503150391398
1319,1513.5892331132807
1320,1292.2167972696393
1321,2658.388764525653
1322,3371.223535040424
1323,3372.9733336484123
1324,3382.8855023591063
1325,3339.084334108572
1326,2813.098064107522
